patch_index,log_spectral_distance_db,spectral_convergence,normalized_rms_difference
1673,9.929980756050433,1.332456652132239,1.4147047693592758
1674,0.00047845261364011754,4.700322434881761e-08,0.0
1675,7.114334796090309e-05,5.6081856340614606e-08,0.0
1676,7.628319243653052,1.3028194300544016,1.3993770169633366
1677,2.98207503190675e-05,4.3448697547507956e-08,0.0
1679,5.6043396692167205e-05,5.530274940368579e-08,0.0
1680,7.460594757176063e-05,4.9540315329147074e-08,0.0
1681,1.4068906687165695e-05,5.048285143924125e-08,0.0
1683,8.687435390419826e-05,4.791403632242325e-08,0.0
1684,4.11377856974421e-05,4.795730696731957e-08,0.0
1685,4.467340393718207e-05,5.659794518745726e-08,0.0
1686,3.465922638310893e-05,4.2650988096777444e-08,0.0
1687,2.2667440741762966e-05,5.0142858902482744e-08,0.0
1688,1.1294730377299145e-05,4.884300591620242e-08,0.0
1689,0.0004062179161377794,5.125454864226733e-08,0.0
1690,6.82545675681827,0.9075734555389795,1.372017389480894
1691,3.350799409817019e-05,5.025556848319479e-08,0.0
1692,8.19678049582888e-05,4.9525829177006935e-08,0.0
1694,10.517408150716681,0.860071040965185,1.4368694608854762
1695,4.942547149960378e-05,4.8644849004187074e-08,0.0
1696,2.5393714775792322e-05,4.5502130255693546e-08,0.0
1697,13.2721169862101,1.3517603047100624,1.4136941581399864
1699,7.741113738115063e-05,5.076092783583255e-08,0.0
1700,2.4336294282484888e-05,5.171676822427399e-08,0.0
1701,6.1908444412424055,1.1610381451302678,1.4222047179778465
1702,1.1792853183858286e-05,5.1285296516977124e-08,0.0
1703,0.0001241024290012662,5.166089804698992e-08,0.0
1704,4.082834539774063e-06,5.0122935548282396e-08,0.0
1705,9.411911735208772e-05,5.457424855822033e-08,0.0
1706,6.570547404292752,0.9515139916913455,1.4066977614303542
1707,6.300328111262988,0.7348451174319791,1.4147452502719524
1709,10.336880228954353,1.3289875407676754,1.4126286956327503
1710,2.1391795946358074e-05,5.2077834758818104e-08,0.0
1711,0.0003958457520233826,4.932496903759576e-08,0.0
1713,3.0011683521322914e-05,5.359368477392174e-08,0.0
1714,5.5296035964585734e-05,5.102087001731899e-08,0.0
1715,1.441442027612286e-05,5.199854198212319e-08,0.0
1716,3.6545295313586556e-05,5.582223501241502e-08,0.0
1718,8.359174265218423,0.33268892798679206,1.010742780126917
1719,0.00023254004967230503,5.252516332617162e-08,0.0
1720,4.94988272137979e-05,5.047497670000371e-08,0.0
1721,2.1976484338425365e-05,5.3815655613468254e-08,0.0
1723,6.790485312096859,1.0044486216191948,1.4511352473480228
1724,8.043693666138284e-05,4.462659544342584e-08,0.0
1725,0.0001971390578730631,5.622018755157895e-08,0.0
1726,2.872846899903596e-05,5.086524288321519e-08,0.0
1727,2.29152807585826e-05,4.92710504354644e-08,0.0
1728,1.0592344620962095e-05,5.408181427721365e-08,0.0
1729,4.029856779872485e-05,5.134703774449978e-08,0.0
1730,5.812603329784221,0.4200509564028296,1.1563224927725522
1732,0.00011277845656357919,4.97408022363261e-08,0.0
1733,5.491398951810963,0.757293040164319,1.299901851399269
1734,2.7561230151671293e-05,4.768894039501884e-08,0.0
1735,2.2151470020041647e-05,5.216055449144727e-08,0.0
1736,7.40289015338161e-05,5.1454883962358255e-08,0.0
1737,7.104805842556903,1.1656176206247206,1.4251382327176372
1738,2.3197596600509844e-05,5.111625345463364e-08,0.0
1739,8.320779460418695e-05,5.0094925006315615e-08,0.0
1740,5.996573057868351e-05,5.2177869132063296e-08,0.0
1742,8.498780864574437,1.3929469953694864,1.4214049774075497
1743,2.5611499140494717e-05,5.2756109274536723e-08,0.0
1744,7.041193476524087,1.3198442373295567,1.4134619794797638
1745,6.264255505505299e-05,5.267586190764635e-08,0.0
1746,2.263542806966314e-05,5.23579174685617e-08,0.0
1747,6.7192606189418975e-06,5.740013014888281e-08,0.0
1748,7.893827334236966e-06,5.074958769274352e-08,0.0
1749,6.982041501758685e-06,4.953848051731347e-08,0.0
1750,0.0003475422865795452,5.149261525675228e-08,0.0
1751,0.00015117835298993583,4.171494149540706e-08,0.0
1752,5.779427520568436,0.41950357514344677,1.1335435651877865
1753,5.9247733212866205,1.0947304447428776,1.449795824020934
1754,8.559178977030358,1.3066522361174737,1.4084260869941552
1755,5.082567281295323e-05,4.855064765262655e-08,0.0
1757,0.00019755119161931812,5.167900108497224e-08,0.0
1758,6.345807946259834e-05,4.8343348964913685e-08,0.0
1759,8.766178601456383e-05,5.0066510190964554e-08,0.0
1761,8.913661819681222,1.2889803081555289,1.4127260676810873
1762,13.938380346315498,1.4005789689749881,1.4155467220596152
1763,7.879695815199418e-05,5.1104350085117234e-08,0.0
1764,7.11545518054843,1.353634034224649,1.4225965436381687
1765,1.4256391364500354e-05,5.957867175092886e-08,0.0
1766,4.3864359986969974e-05,5.066887735665075e-08,0.0
1767,6.45078729495987,1.0715406494598159,1.3213709613764673
1768,1.4020134694485222e-05,4.878061261447222e-08,0.0
1769,3.060653676921299e-05,4.833361161066895e-08,0.0
1770,0.0011019863527298305,5.3173724698137626e-08,0.0
1772,2.389110452099399e-05,5.303437288080709e-08,0.0
1773,2.3475644357697256e-05,5.269080282824354e-08,0.0
1774,6.8036323672478196e-06,5.107205793027952e-08,0.0
1775,8.176228389169296,0.16936167865411425,1.7567015226367353
1776,7.186614435820985e-05,5.1665407882873195e-08,0.0
1777,0.0001199243858379281,5.031081492603181e-08,0.0
1778,9.287161652571222e-05,4.982865768928758e-08,0.0
1779,2.8330397482966932e-05,5.11386684253904e-08,0.0
1780,5.200925291517699e-05,4.41359574916237e-08,0.0
1782,2.4055446122393655e-05,5.019673162123478e-08,0.0
1783,0.00013842354240883964,5.832812198863624e-08,0.0
1784,0.00023655079593022684,5.128811550080386e-08,0.0
1786,4.451035589837106e-05,4.8050550991233894e-08,0.0
1788,3.5109918386975184e-05,5.034613124225131e-08,0.0
1790,1.1294912396067097e-05,5.013974645630125e-08,0.0
1791,8.645375978256306,0.9924371577126291,1.4336998106693783
1792,8.811661710004286,1.0159334174293588,1.4056619590479291
1793,4.5106208352523885e-05,5.324780935715735e-08,0.0
1795,7.327606968029374e-05,5.093127657591405e-08,0.0
1796,0.00013349184801720915,4.838975525682414e-08,0.0
1798,8.562847361015976e-06,5.1743179555126544e-08,0.0
1799,1.4686587027484758e-05,5.681503342325443e-08,0.0
1800,4.0477016999556546e-05,5.465426670846839e-08,0.0
1801,6.17453227884372e-05,5.053815515825101e-08,0.0
1802,1.2952167247132803e-05,4.965450803793496e-08,0.0
1803,0.00020061808627666982,4.8378392654133605e-08,0.0
1806,3.931277294087579e-06,5.1278084891582094e-08,0.0
1807,8.76927370545027,1.3295433362942357,1.4247333423510238
1808,4.13288567705783e-05,5.103470887459984e-08,0.0
1809,2.3124709400369835e-05,5.227498392723829e-08,0.0
1810,5.199385807487537e-05,5.216938461336595e-08,0.0
1811,6.263130192732235,0.9715979933207491,1.3762385345550079
1813,9.647336047816874e-05,5.1193545590257185e-08,0.0
1814,8.429935073855845e-05,4.4557940998344235e-08,0.0
1815,4.148862625619436e-05,4.847965053208399e-08,0.0
1816,7.582489973648152e-05,4.368131177035149e-08,0.0
1817,0.0002991545999238572,5.885204658330178e-08,0.0
1818,0.0002462059434292066,5.050158334757136e-08,0.0
1819,8.250130751469162e-05,4.978972430821679e-08,0.0
1820,3.1145269404262246e-05,4.855378368450628e-08,0.0
1821,3.891726798878599e-06,5.2422662010804524e-08,0.0
1822,8.407094977791196,0.9918501547511612,1.398983288699562
1823,8.741412299562282e-05,5.1163196178074055e-08,0.0
1824,0.00015452786684299079,5.983216126492774e-08,0.0
1825,1.6936004141847196e-05,4.881398533701714e-08,0.0
1826,1.1065009156122197e-05,4.653722075497354e-08,0.0
1827,2.59072799196963e-05,5.088448491292655e-08,0.0
1828,6.393612503016201,0.9804872749042342,1.429442074034705
1829,5.450703732471211e-05,5.346605242973804e-08,0.0
1830,4.557174002595705e-05,4.4054921472851224e-08,0.0
1831,3.7372306231642983e-05,5.190213834955278e-08,0.0
1833,7.728303163271587e-05,5.201857330428307e-08,0.0
1834,6.0920957982459685,0.824987304530293,1.3344024655334568
1835,3.90013802459888e-05,5.047738399920739e-08,0.0
1837,1.1568052145487296e-05,5.225000206725084e-08,0.0
1838,4.178888277495818e-05,4.3146894266536084e-08,0.0
1839,9.072509700114657e-06,4.7125371118531014e-08,0.0
1840,2.387595481645687e-05,4.804313823769326e-08,0.0
1841,11.772840226308695,1.387969958140269,1.4182915449159295
1842,1.2215692930495151e-05,5.094013855059021e-08,0.0
1843,1.0483120082175858e-05,4.231373030424191e-08,0.0
1844,6.124258547209224,1.250998645899889,1.4215976601524662
1845,5.8440409738448936e-05,5.207149217561518e-08,0.0
1846,4.004821975807502e-06,5.230327923807847e-08,0.0
1847,6.594188842247546,1.079592384929411,1.4143996935978758
1849,6.295382154311179,1.1822202442198226,1.3981897042238725
1850,2.6821272062821354e-05,5.2005649795746e-08,0.0
1851,2.9442377399479127e-05,5.473634737049378e-08,0.0
1852,1.4538516579192314e-05,4.675993661663178e-08,0.0
1853,7.154113157050179,1.2782149202988498,1.4180540215463846
1854,2.7572380062257724e-05,4.9539123558773905e-08,0.0
1855,0.000154950674534725,4.8812944076158576e-08,0.0
1856,5.2285500122115325,1.0197049765356767,1.4173851858631148
1857,1.7518509356608087e-05,5.159332323443851e-08,0.0
1858,5.5484159568575175e-06,5.395225023383399e-08,0.0
1859,0.00013279360581435387,5.056090108807465e-08,0.0
1862,0.00023257827350509167,5.039852420869526e-08,0.0
1863,8.032483619901935e-05,5.101829683158844e-08,0.0
1864,0.00015293032019990217,5.315968337512122e-08,0.0
1865,6.977855875991924,1.015665308933857,1.480530863834073
1866,8.299119507317615,1.2079144146856415,1.4243811998493172
1867,8.911226291986347,1.3783565594260478,1.4148606896028315
1868,8.452869146933278,0.5444162490974365,1.412255405717736
1869,5.529934312433637e-05,5.28719942461267e-08,0.0
1870,6.215839246381765e-05,5.274058232442509e-08,0.0
1871,1.8028005298739567e-05,4.867331882393088e-08,0.0
1872,5.054693050974034e-05,5.1462681271003496e-08,0.0
1873,5.419848189862586,0.5117360818863635,1.5011026198117006
1874,5.774080321067734e-06,5.5400679577023574e-08,0.0
1875,0.00010082211280093171,5.1505666919554185e-08,0.0
1877,0.000159966112200947,4.8517846165518287e-08,0.0
1878,6.393806802356036e-05,4.443724747379393e-08,0.0
1879,1.8585832332214428e-05,5.653863597930385e-08,0.0
1880,0.0007797069494234517,4.7668651107109076e-08,0.0
1881,6.774420755380745e-06,5.374984584218748e-08,0.0
1885,4.4045037226347936e-05,5.075295323100722e-08,0.0
1886,0.00021945866248679907,4.961430028912137e-08,0.0
1887,3.6254042298564725e-05,4.982498942517938e-08,0.0
1888,9.242007585060317e-06,5.38050158924062e-08,0.0
1889,0.00011322957389925221,5.429252140011579e-08,0.0
1890,4.1828216964785805e-05,5.244187989265775e-08,0.0
1891,6.236318403613611,0.585555885522357,1.639438611045945
1892,0.0001442922634294238,5.5606975388815775e-08,0.0
1893,2.1528526039093345e-05,4.9225526992290185e-08,0.0
1894,3.415986054648882e-05,5.444486251633676e-08,0.0
1895,3.848189698365159e-05,4.7490035249882956e-08,0.0
1896,5.774021029454879e-05,5.0185972964677977e-08,0.0
1897,5.2771827002797014e-05,5.3738115653663466e-08,0.0
1898,5.038592043687313e-06,5.0084707654457734e-08,0.0
1899,3.6595068912536984e-05,5.5618358546823113e-08,0.0
1900,5.789831969823771e-05,5.174908723871146e-08,0.0
1901,5.845476267205162,0.7311160246245778,1.4424793182101023
1902,5.591529947376946e-05,5.148060297294804e-08,0.0
1903,6.675815934981826,0.2841833785768733,1.3083087798292174
1904,9.966845399810731e-06,5.202900640525779e-08,0.0
1905,1.7823503576972275e-05,5.2036151755561014e-08,0.0
1906,2.578731205459527e-05,5.466011875115917e-08,0.0
1907,4.674979762708653e-05,4.858231877432338e-08,0.0
1908,1.3922459153446743e-05,4.9868200291623006e-08,0.0
1910,3.484401517885405e-05,4.982043186082088e-08,0.0
1912,2.7074696494424735e-05,4.9322499467081966e-08,0.0
1913,1.115995414804086e-05,5.011935858344213e-08,0.0
1914,3.1905715360253354e-05,4.8625463520138136e-08,0.0
1915,1.9829821065083452e-05,5.164412685849492e-08,0.0
1916,4.174802115728103e-05,4.8319727732358345e-08,0.0
1918,5.261225340640882e-05,5.0980131638374675e-08,0.0
1919,0.00017736168017710847,6.050289234965728e-08,0.0
1921,0.00016213883721110192,5.111232875475722e-08,0.0
1922,8.249439903874931e-05,5.019119839224268e-08,0.0
1923,6.093275610347029e-06,5.134225247979729e-08,0.0
1924,5.585682152972163e-05,4.8483789958544605e-08,0.0
1925,5.482296430230833e-06,5.390364570594216e-08,0.0
1926,5.581516065019355,0.15414082028956283,1.2186262673373653
1928,2.8691603070402027e-05,5.16836101489577e-08,0.0
1929,9.909133469130194e-05,4.841720854115643e-08,0.0
1931,5.760751600614525e-06,4.9709331894058345e-08,0.0
1932,2.945846074620212e-05,4.7989692149931776e-08,0.0
1933,0.0001650476758723115,5.652802572536123e-08,0.0
1934,5.297432218508948e-05,5.1442110583382653e-08,0.0
1935,4.2036288131501794e-05,5.3758410736966676e-08,0.0
1936,7.356585491582236e-06,5.527533097290398e-08,0.0
1937,5.732234024007854,0.5948585419609076,1.3447212137845637
1938,1.5242645415373172e-05,5.1018076899666276e-08,0.0
1939,0.00012162064750449085,4.9542568249756774e-08,0.0
1940,0.00020606084400091477,5.036400771841301e-08,0.0
1941,0.0001990220602768393,5.0068977876933157e-08,0.0
1942,8.697506468326935e-06,5.565229627316302e-08,0.0
1943,1.5344522097842797e-05,5.1373266579208334e-08,0.0
1944,3.953934011017478e-05,5.3271399295638896e-08,0.0
1945,2.8846571519305986e-05,4.8919442703866557e-08,0.0
1946,2.0695056496216994e-05,5.195435779680913e-08,0.0
1948,0.00010042249615309241,5.073389185796663e-08,0.0
1949,4.212519564457138e-05,5.143471547407643e-08,0.0
1950,0.00018463281885017482,4.5095174779940126e-08,0.0
1951,0.00013013606122529484,5.140957818429035e-08,0.0
1952,0.00027380164130154816,5.429362165907888e-08,0.0
1953,10.478836265002968,1.2025368548571107,1.4448986204087666
1954,2.911991533079746e-05,5.403265069616636e-08,0.0
1955,6.248211417606011e-06,5.013280390145658e-08,0.0
1956,7.71349388525327e-05,4.9208989218842794e-08,0.0
1957,3.797495542014672e-05,4.895083356994138e-08,0.0
1958,7.607006878995742,1.1936451677726376,1.3939006129432345
1959,2.7110220853723486e-05,4.906570607854037e-08,0.0
1960,2.042090116603443e-05,5.079136737971911e-08,0.0
1963,6.645040276232838,0.650790763832521,1.4679597266618485
1964,1.760338376983441e-05,4.875842352335539e-08,0.0
1965,3.3265991672401043e-06,4.95588854717586e-08,0.0
1967,6.241548820332093e-06,4.9066262805459864e-08,0.0
1968,4.799298722069776e-05,5.223925829223897e-08,0.0
1970,0.000136468724124359,5.442372216308404e-08,0.0
1971,6.392599474786439e-06,5.091212758560838e-08,0.0
1972,2.7157819900894598e-05,4.799094005826191e-08,0.0
1973,2.2527005413673104e-05,5.1597158037307215e-08,0.0
1974,1.7126651767851056e-05,4.7860411537242944e-08,0.0
1975,0.0001485329689128074,4.371087856614699e-08,0.0
1977,1.503532518577945e-05,5.525672490763417e-08,0.0
1978,2.7995559716175174e-05,5.257353092801686e-08,0.0
1979,3.925560787161921e-05,4.9484908920539743e-08,0.0
1980,3.2472525246665555e-05,4.761580528619701e-08,0.0
1982,1.4338184603854535e-05,5.06635825063088e-08,0.0
1983,9.85205425117597,1.350258745992755,1.4153641148287714
1984,4.760635670261787e-05,5.459375966314279e-08,0.0
1985,0.000105968993535097,4.5395689215730955e-08,0.0
1986,4.8029450715200666e-05,4.6717998414581475e-08,0.0
1987,6.0671952081826005e-05,4.6236271427364056e-08,0.0
1988,3.799254443301851e-05,4.435739839352442e-08,0.0
1989,7.501925314741762,0.4214070642413083,1.324068021756064
1990,1.950136683138357e-05,5.0723615350945666e-08,0.0
1993,9.739170346591008,1.1768757024470802,1.3007557666265017
1996,1.1746580421747304e-05,4.98296317236016e-08,0.0
1997,2.0416293729198007e-05,5.120624993359762e-08,0.0
1998,4.3335040762019226e-05,5.0300040254345465e-08,0.0
2000,0.00015155967815958093,4.9676719242965507e-08,0.0
2001,8.237713598509006e-05,5.2045732402080454e-08,0.0
2002,8.627687712167481e-05,4.891145425196226e-08,0.0
2003,6.173700379280547,0.705735816571875,1.3596597603118594
2005,7.1907008734938955,1.2921755807973834,1.4097612123888814
2006,0.00011029617472603327,5.627577343476228e-08,0.0
2007,4.5582421521283114e-05,5.203512155409756e-08,0.0
2008,2.05262580304066e-05,5.1083886997780975e-08,0.0
2009,6.63028652788352,0.47563824920498965,1.494947499010959
2010,1.6195939969147677e-05,5.279236089225119e-08,0.0
2011,8.439906530239096,1.0241193481963333,1.4113360640913524
2012,0.00015259154628787056,4.869690005543232e-08,0.0
2013,3.062425044153264e-05,5.12310347822754e-08,0.0
2014,0.0004468464434329648,4.8729221742993386e-08,0.0
2015,3.8146941542741265e-05,5.374776921689968e-08,0.0
2016,0.00010878396247634818,4.803791645402195e-08,0.0
2017,7.01515214412753,1.288744364878219,1.425056299700359
2018,1.4809091823540938e-05,4.7086002392641576e-08,0.0
2020,4.319138335538718e-05,5.108848531225157e-08,0.0
2021,7.302983929405926,1.0944694832478057,1.338893285168373
2022,0.00010001670822363248,5.050096002339984e-08,0.0
2023,4.613989790255529e-05,5.007957118395345e-08,0.0
2024,7.398254001598899,1.1665841195634068,1.2910065322972992
2025,3.8982213739074705e-05,5.128686485572679e-08,0.0
2026,6.477171131548181e-05,4.517359045472014e-08,0.0
2027,4.635344451091945e-05,5.0051801269043733e-08,0.0
2028,0.00032300769638484545,4.9465399839321035e-08,0.0
2030,5.771463216506079,1.1487083223644532,1.3856480550707597
2032,4.739153393356447e-05,5.1034628050833134e-08,0.0
2033,6.56057264509791e-05,5.0220321504813533e-08,0.0
2035,5.986687884441384e-06,4.9717578207225115e-08,0.0
2036,6.955216515724053e-06,4.987653258935813e-08,0.0
2037,8.178992139603433e-05,4.846728533166143e-08,0.0
2038,8.312735388790043e-05,5.11924716952391e-08,0.0
2039,1.9426106545877288e-05,4.871491983930824e-08,0.0
2040,7.238550687528249e-05,5.4383406240882474e-08,0.0
2041,0.00013563048187669678,5.7253686716940886e-08,0.0
2043,3.343032865232084e-05,4.662759025483734e-08,0.0
2044,0.00010650381238007752,5.822329275018321e-08,0.0
2045,5.874608677582326e-06,5.0321775994176814e-08,0.0
2046,0.0018374501107813503,5.110229127522636e-08,0.0
2047,10.220693983728998,1.285699129604344,1.41781676921946
2048,0.00010656639437024436,4.792896238720652e-08,0.0
2049,2.608850516650712e-05,5.1538563675842505e-08,0.0
2050,0.00010461639807360475,4.573073771368131e-08,0.0
2051,1.9785470509257567e-05,5.059832020394286e-08,0.0
2053,4.64314358397097e-05,5.1642550226562034e-08,0.0
2054,3.8339165341987036e-05,4.925850786482456e-08,0.0
2055,0.00011194303262802597,4.9278339995310087e-08,0.0
2056,5.3033185865598864e-05,5.0200015557717966e-08,0.0
2057,0.00015587050916148807,5.255932842262096e-08,0.0
2058,0.00039894461936000386,4.9004014399849504e-08,0.0
2060,7.818778768113722e-05,4.862658657296251e-08,0.0
2062,5.72576860248672,1.3025235844280694,1.4279314039284965
2063,6.526394621543822,0.9211726622597216,1.4556356325023276
2065,10.066348232683936,1.2675449570304975,1.4153945423266967
2066,2.0249121993814893e-05,5.010339240729647e-08,0.0
2068,6.111079823999175e-05,5.254913749490748e-08,0.0
2069,5.3307785000764685e-05,4.967278656184417e-08,0.0
2071,2.2712017308897465e-05,5.3543605347201336e-08,0.0
2072,9.969687914612301,0.4796110647056826,1.3832186317165271
2073,1.1372515173334818e-05,4.852226931771314e-08,0.0
2075,0.00011012147223088353,4.998681529393772e-08,0.0
2076,7.1684347928663765e-06,5.1779876276031095e-08,0.0
2078,7.151230190566597,0.26335858466620593,1.6083414524027912
2079,1.1375109719963297e-05,5.026325560317932e-08,0.0
2081,3.4306648962962775e-05,5.320211848927876e-08,0.0
2082,6.63344254687676,1.2933004757912396,1.417637423029934
2083,0.00021399409253773424,5.2123484226327e-08,0.0
2084,4.725623673950717e-05,4.955596576402797e-08,0.0
2085,7.601671306479578e-05,5.171980795939421e-08,0.0
2086,6.124060650168801,0.42591539760991276,1.2729584266598175
2087,3.8735060187605734e-05,4.844408923427858e-08,0.0
2088,3.1754476476829964e-05,5.2496802042463495e-08,0.0
2089,2.2962635795202447e-05,5.066787447720867e-08,0.0
2090,8.886307301836766e-06,4.744097349396358e-08,0.0
2091,0.00017610944839732443,4.954945164215081e-08,0.0
2092,10.46921713520442,1.039753970820318,1.3579323857297623
2093,8.045251995606664e-05,5.0651950981107456e-08,0.0
2094,3.342376381624636e-05,4.693751326591775e-08,0.0
2095,2.9766889088765127e-05,4.714673101357077e-08,0.0
2096,0.00012620254327732648,4.767828804809763e-08,0.0
2097,0.00028208559114368544,6.295549179969329e-08,0.0
2099,5.0508467471885656e-05,5.250777833486522e-08,0.0
2100,1.1186307176463786e-05,4.836471503850698e-08,0.0
2101,0.0001823127570832446,5.305171344809446e-08,0.0
2102,1.1384396902316428e-05,4.971496859764727e-08,0.0
2103,2.38308813704761e-05,5.054510546619656e-08,0.0
2104,6.323153063398549e-05,5.1219622013915597e-08,0.0
2105,7.865600045641731,1.1635494129047201,1.4030842580538503
2106,1.1924249743246503e-05,5.028849630103799e-08,0.0
2107,1.5923193791799536e-05,5.221071104486743e-08,0.0
2108,1.9904411493977555e-05,5.4367529324767175e-08,0.0
2110,0.00011496585667656872,3.9083342852346454e-08,0.0
2112,6.336607943506809,0.42607350851364234,1.5351773809961118
2113,2.7606265154913484e-05,5.058320855193621e-08,0.0
2114,7.71581496264702,0.8206986961355657,1.347047807452613
2115,2.4538694010455358e-05,4.8125577964093606e-08,0.0
2116,6.411502181265452,1.0344537200875665,1.4779380793461105
2117,6.205203439458643,0.9781150807015753,1.4105220343842115
2118,3.383220820775136e-05,5.1453921709954194e-08,0.0
2120,0.0001340337704060504,4.989013435707528e-08,0.0
2121,0.00011449117295706622,4.921637217373455e-08,0.0
2122,7.928358312820487,1.162433728247393,1.4366824762968726
2123,0.00014546387405338232,5.255165675711094e-08,0.0
2124,5.727644633508934e-05,5.2029058320964276e-08,0.0
2126,1.0605776680560983e-05,5.098218369039545e-08,0.0
2127,5.605799960348139e-05,5.0782021980478675e-08,0.0
2128,3.3397150144909545e-05,4.7524297895554046e-08,0.0
2129,11.58969105173894,1.384553077815571,1.4144053940206636
2130,4.7236628631146236e-05,5.094875836814052e-08,0.0
2132,8.748899746575053e-05,4.8675770211507255e-08,0.0
2133,0.00018209995887079,4.951547715516163e-08,0.0
2134,2.7341802825444383e-05,5.334263592277727e-08,0.0
2135,10.887504362824895,1.2909906854611588,1.417771306847264
2136,6.525337467942001e-05,5.0402684054486734e-08,0.0
2137,6.080459340368292e-06,5.5124476856884785e-08,0.0
2138,5.7548387779248225e-05,5.3846968448370606e-08,0.0
2139,7.089255504759191e-05,5.077798985811586e-08,0.0
2141,5.048414442221641e-05,4.943998711307452e-08,0.0
2142,1.3881252669191642e-05,5.152376058699604e-08,0.0
2143,5.391542995720345,0.9484539302089726,1.4751717235400568
2144,8.11511501125891e-06,5.0843538511459094e-08,0.0
2145,1.7134526210583637e-05,5.3665933436657344e-08,0.0
2146,7.022508641330545e-05,5.193475922363667e-08,0.0
2147,1.0144621363785692e-05,5.0746231663267046e-08,0.0
2148,5.337244434687732,1.179023861325131,1.4221053736049478
2149,4.0727971902517096e-05,4.8658121926662204e-08,0.0
2150,7.624319687878718e-05,4.0259714716305475e-08,0.0
2152,5.462488246345013e-05,5.326826858112358e-08,0.0
2153,11.298067258228917,1.0183967671394625,1.398319224440673
2154,0.0002922918103126246,4.9419784804558876e-08,0.0
2155,6.337339165003101e-05,4.6792345106267795e-08,0.0
2157,4.9531058136258574e-05,4.6777831367970494e-08,0.0
2159,5.747288556798171e-05,5.164731380624461e-08,0.0
2160,6.137232628898015e-05,4.7635850096586435e-08,0.0
2161,6.896020165977703e-05,4.7320938570730844e-08,0.0
2163,0.0037152402630750265,5.139312922008073e-08,0.0
2165,5.518261135572987e-05,5.111918354085243e-08,0.0
2166,2.9954225719437537e-05,4.9995250406965264e-08,0.0
2167,3.779595691990962e-05,4.81150887082915e-08,0.0
2168,8.702011648608432e-05,5.281082556662987e-08,0.0
2169,1.0779539246760727e-05,5.143008247524546e-08,0.0
2170,3.248784126195138e-05,4.8367009353086735e-08,0.0
2171,1.9041325248290715e-05,5.5026680358448e-08,0.0
2172,9.583524192645713e-05,5.1691989235838553e-08,0.0
2174,7.684449399139382e-06,5.1368936192363744e-08,0.0
2175,8.745813688350946,0.42391388962571946,1.3646404254590287
2176,2.852603494359666e-05,4.9320222554381686e-08,0.0
2177,5.174071201168309e-06,5.735606327329999e-08,0.0
2178,9.735436296752193e-05,4.982655008292798e-08,0.0
2179,3.2417237439152315e-05,5.0382516894193134e-08,0.0
2180,6.956481186651499e-05,5.10310362478465e-08,0.0
2181,9.026757955741074,1.3962093074380209,1.4139907881498284
2182,5.4296129354366895e-05,5.133580794048161e-08,0.0
2183,7.659262208107038e-06,4.987779589733566e-08,0.0
2184,2.1251013435626418e-05,5.238721479124949e-08,0.0
2185,7.4417489787136395,1.3392639732675176,1.4228913142192432
2186,3.63206172694583e-05,5.0395831953547234e-08,0.0
2187,9.10076258299872e-06,5.3306781136179434e-08,0.0
2188,5.331615834018883e-05,4.854389961223786e-08,0.0
2189,8.53379475689296e-05,5.514952241889257e-08,0.0
2190,0.00014395226936925537,5.5924809855183484e-08,0.0
2191,4.110104609448156e-05,4.897375812961167e-08,0.0
2192,4.603162779495921e-06,5.306169555503851e-08,0.0
2193,0.00019962185607777326,4.6889419903752274e-08,0.0
2194,5.204075751230936,0.9206024350451004,1.4172262945354177
2195,1.2320641015842171e-05,4.945923606421126e-08,0.0
2196,7.030530689063042e-05,5.163896592672741e-08,0.0
2197,3.494981751306463e-05,5.230190500719224e-08,0.0
2198,0.00039170831913530846,5.0680100487980995e-08,0.0
2199,4.908240973064544e-05,4.479330402531864e-08,0.0
2200,1.4277984036151287e-05,5.1612300152302866e-08,0.0
2201,0.00017793294375876626,5.019374291056807e-08,0.0
2202,9.4265690406164e-06,5.050157968236601e-08,0.0
2204,3.0447350452094185e-05,5.355393996422533e-08,0.0
2206,2.1153072436854128e-05,4.9127554690901745e-08,0.0
2207,0.0002617712331284436,4.864267026647487e-08,0.0
2209,8.303895177491517,1.365152548005032,1.4148943931917177
2210,8.507694398905764e-06,5.101852625106082e-08,0.0
2211,0.0004961858362337238,5.3499024888635846e-08,0.0
2212,7.695923540824794e-05,4.967087151113776e-08,0.0
2213,4.6424821459198245e-05,4.569619921007643e-08,0.0
2214,0.00012016850591696746,5.1118859455223955e-08,0.0
2215,1.4911245379145954e-05,5.239749153598092e-08,0.0
2216,1.6577894137652056e-05,5.13041387017293e-08,0.0
2217,2.125401227083341e-05,5.100986392852684e-08,0.0
2218,6.911525948706696,1.0025132132051013,1.3955358334989494
2221,2.280395752564143e-05,5.00439840177039e-08,0.0
2222,6.342072485603404e-05,5.3084234420391745e-08,0.0
2223,7.75941865633468e-06,5.057971644059324e-08,0.0
2225,7.071832932282967e-06,4.604959450789702e-08,0.0
2226,3.762046414779152e-05,5.855509903497843e-08,0.0
2227,8.075610688845914e-06,4.9962340065340324e-08,0.0
2228,3.778981562603394e-05,4.7377401298153037e-08,0.0
2229,3.980000803149288e-06,4.7036671884392914e-08,0.0
2230,0.00010378201745305459,4.909003497619266e-08,0.0
2231,0.0002621883831455855,5.1860224352169844e-08,0.0
