patch_index,reuse_vs_pedalboard__log_spectral_distance_db,reuse_vs_pedalboard__spectral_convergence,reuse_vs_pedalboard__normalized_rms_difference,reload_vs_pedalboard__log_spectral_distance_db,reload_vs_pedalboard__spectral_convergence,reload_vs_pedalboard__normalized_rms_difference,reuse_vs_reload__log_spectral_distance_db,reuse_vs_reload__spectral_convergence,reuse_vs_reload__normalized_rms_difference
1038,8.071125731641754e-06,5.001788338519862e-08,0.0,8.071125731641754e-06,5.001788338519862e-08,0.0,0.0,0.0,0.0
1039,1.6915029096923885e-05,4.494479355566238e-08,0.0,1.6915029096923885e-05,4.494479355566238e-08,0.0,0.0,0.0,0.0
1040,5.754296588335568e-05,5.046425883955672e-08,0.0,5.754296588335568e-05,5.046425883955672e-08,0.0,0.0,0.0,0.0
1041,1.894767791686652e-05,4.891758007355013e-08,0.0,1.894767791686652e-05,4.891758007355013e-08,0.0,0.0,0.0,0.0
1043,9.40013545846887,0.9571062875446452,1.3729138762482938,10.416031002011477,1.2689213511868072,1.388570788522053,10.25202465057373,1.2510753870010376,1.4168223142623901
1044,0.0001387958198054576,4.7920617652500796e-08,0.0,0.0001387958198054576,4.7920617652500796e-08,0.0,0.0,0.0,0.0
1045,2.8708780397127342e-05,5.0813912031871606e-08,0.0,2.8708780397127342e-05,5.0813912031871606e-08,0.0,0.0,0.0,0.0
1046,6.812454932071332e-05,5.014528737827319e-08,0.0,6.812454932071332e-05,5.014528737827319e-08,0.0,0.0,0.0,0.0
1047,5.1074691671414126e-05,4.951878651935907e-08,0.0,5.1074691671414126e-05,4.951878651935907e-08,0.0,0.0,0.0,0.0
1048,8.857769730082857e-05,5.202514318955063e-08,0.0,8.857769730082857e-05,5.202514318955063e-08,0.0,0.0,0.0,0.0
1050,2.6323194268802253e-05,5.1377665690368117e-08,0.0,2.6323194268802253e-05,5.1377665690368117e-08,0.0,0.0,0.0,0.0
1051,3.080337261493542e-05,5.0908831140561814e-08,0.0,3.080337261493542e-05,5.0908831140561814e-08,0.0,0.0,0.0,0.0
1053,5.7293456011603005e-05,5.123466571834868e-08,0.0,5.7293456011603005e-05,5.123466571834868e-08,0.0,0.0,0.0,0.0
1054,5.134434504555444e-06,5.0366769435535255e-08,0.0,5.134434504555444e-06,5.0366769435535255e-08,0.0,0.0,0.0,0.0
1055,2.0745754296739563e-05,5.000117140459862e-08,0.0,2.0745754296739563e-05,5.000117140459862e-08,0.0,0.0,0.0,0.0
1056,2.854754893325668e-05,4.7965356589818754e-08,0.0,2.854754893325668e-05,4.7965356589818754e-08,0.0,0.0,0.0,0.0
1057,7.076140560988572e-05,5.236074395179091e-08,0.0,7.076140560988572e-05,5.236074395179091e-08,0.0,0.0,0.0,0.0
1058,8.140830806386232,1.0181300874799524,1.3643855778772287,8.257508602219426,0.9583041682736795,1.4213936144576536,8.206424713134766,0.8594574928283691,1.2104997634887695
1059,7.202638275958635e-06,4.944504338327954e-08,0.0,7.202638275958635e-06,4.944504338327954e-08,0.0,0.0,0.0,0.0
1060,7.660895770073309,1.4089237277912285,1.4147229684000595,7.157244299595287,1.4072491246458614,1.4134422821061368,7.006916522979736,1.1364325284957886,1.4155369997024536
1061,0.00012618993708306974,5.118788350408826e-08,0.0,0.00012618993708306974,5.118788350408826e-08,0.0,0.0,0.0,0.0
1062,6.621382624091103e-05,5.09977944987595e-08,0.0,6.621382624091103e-05,5.09977944987595e-08,0.0,0.0,0.0,0.0
1064,5.650315363041518e-05,4.9091725592158896e-08,0.0,5.650315363041518e-05,4.9091725592158896e-08,0.0,0.0,0.0,0.0
1065,6.696619117980367e-06,4.8239860851789476e-08,0.0,6.696619117980367e-06,4.8239860851789476e-08,0.0,0.0,0.0,0.0
1066,0.000194200531022396,5.0621072690772716e-08,0.0,0.000194200531022396,5.0621072690772716e-08,0.0,0.0,0.0,0.0
1068,7.7092284187299525,1.2669680159477616,1.4137537675272345,7.153681174822897,0.9341104487760042,1.3845967876959373,7.812456130981445,1.2273701429367065,1.4086872339248657
1069,0.00020725331617387616,4.7510382652207186e-08,0.0,0.00020725331617387616,4.7510382652207186e-08,0.0,0.0,0.0,0.0
1070,4.490580114588287e-05,4.909959681352486e-08,0.0,4.490580114588287e-05,4.909959681352486e-08,0.0,0.0,0.0,0.0
1071,0.00011005022833111262,5.213308390794399e-08,0.0,0.00011005022833111262,5.213308390794399e-08,0.0,0.0,0.0,0.0
1072,8.15489919551292,1.1252280001669617,1.4290623247121768,8.482206281929649,1.1813180132725418,1.437250973235871,8.343668937683105,1.0602047443389893,1.383694052696228
1073,7.330368208738828,1.2321354069923531,1.3927771525354162,7.700832457031103,1.3335005389486072,1.4086803567734405,7.367624759674072,1.2767897844314575,1.4081733226776123
1074,3.250319176394517e-05,5.095647580727918e-08,0.0,3.250319176394517e-05,5.095647580727918e-08,0.0,0.0,0.0,0.0
1075,3.61179858869497e-05,4.4923159977089416e-08,0.0,3.61179858869497e-05,4.4923159977089416e-08,0.0,0.0,0.0,0.0
1076,9.099208553899007e-05,5.325379771931261e-08,0.0,9.099208553899007e-05,5.325379771931261e-08,0.0,0.0,0.0,0.0
1077,0.0001735673947260693,4.88319756266879e-08,0.0,0.0001735673947260693,4.88319756266879e-08,0.0,0.0,0.0,0.0
1078,5.288446679516411e-05,5.5524726016353024e-08,0.0,5.288446679516411e-05,5.5524726016353024e-08,0.0,0.0,0.0,0.0
1079,9.963950767088368e-05,5.155785780767166e-08,0.0,9.963950767088368e-05,5.155785780767166e-08,0.0,0.0,0.0,0.0
1080,3.4184811128113356e-05,5.160027290805196e-08,0.0,3.4184811128113356e-05,5.160027290805196e-08,0.0,0.0,0.0,0.0
1081,4.653403946885306e-05,5.278965176614947e-08,0.0,4.653403946885306e-05,5.278965176614947e-08,0.0,0.0,0.0,0.0
1082,4.981415585663924,1.2275301039716358,1.4326981810103174,4.86739154068589,0.8374444122806325,1.4475463582566206,4.426707744598389,1.2862935066223145,1.446502685546875
1083,4.32042770950091e-05,5.1863394671018984e-08,0.0,4.32042770950091e-05,5.1863394671018984e-08,0.0,0.0,0.0,0.0
1085,0.0001412153074709755,4.6108782009606395e-08,0.0,0.0001412153074709755,4.6108782009606395e-08,0.0,0.0,0.0,0.0
1087,4.6136649747936607e-05,4.6609734524397674e-08,0.0,4.6136649747936607e-05,4.6609734524397674e-08,0.0,0.0,0.0,0.0
1091,0.0005316240934632112,4.8961467085323466e-08,0.0,0.0005316240934632112,4.8961467085323466e-08,0.0,0.0,0.0,0.0
1092,0.00012873451591848377,4.9453693225302954e-08,0.0,0.00012873451591848377,4.9453693225302954e-08,0.0,0.0,0.0,0.0
1093,3.7117156191671376e-05,5.4006856496225354e-08,0.0,3.7117156191671376e-05,5.4006856496225354e-08,0.0,0.0,0.0,0.0
1094,7.95277303278363,0.32575119014758724,1.2129450666077337,8.563609777108184,0.7837343028061204,1.4719434630222725,8.586819648742676,0.7035861611366272,1.6284719705581665
1095,3.007600053400292e-05,4.977831788826316e-08,0.0,3.007600053400292e-05,4.977831788826316e-08,0.0,0.0,0.0,0.0
1096,5.868895873381424e-05,5.385019172749921e-08,0.0,5.868895873381424e-05,5.385019172749921e-08,0.0,0.0,0.0,0.0
1097,6.667334741172143e-06,4.602267610337753e-08,0.0,6.667334741172143e-06,4.602267610337753e-08,0.0,0.0,0.0,0.0
1098,1.4220869311002266e-05,4.920028457530888e-08,0.0,1.4220869311002266e-05,4.920028457530888e-08,0.0,0.0,0.0,0.0
1099,4.127922603249934e-05,5.185910474387876e-08,0.0,4.127922603249934e-05,5.185910474387876e-08,0.0,0.0,0.0,0.0
1101,9.374710639070577e-05,4.5675595329104684e-08,0.0,9.374710639070577e-05,4.5675595329104684e-08,0.0,0.0,0.0,0.0
1102,2.3894584566888255e-05,5.170219992196227e-08,0.0,2.3894584566888255e-05,5.170219992196227e-08,0.0,0.0,0.0,0.0
1104,6.327272238775608,1.3248089355482746,1.4152823124831437,5.97654334535466,1.1070843522613172,1.4536729982688805,6.170539379119873,1.3543519973754883,1.4174968004226685
1105,9.475667339648584,1.157201743747401,1.415958834287182,10.19032930897957,1.0260617578406557,1.3848104347662054,10.430150985717773,1.1973657608032227,1.443747639656067
1106,0.00014262975010373373,5.184229731706107e-08,0.0,0.00014262975010373373,5.184229731706107e-08,0.0,0.0,0.0,0.0
1107,0.0002625707768148207,5.76411414910585e-08,0.0,0.0002625707768148207,5.76411414910585e-08,0.0,0.0,0.0,0.0
1109,4.591317606971014e-06,4.914526518554458e-08,0.0,4.591317606971014e-06,4.914526518554458e-08,0.0,0.0,0.0,0.0
1110,7.845581724826673,0.9010332742798757,1.4607794073699758,7.74447494098361,0.928100906285709,1.4123980979882647,8.170580863952637,1.107369303703308,1.390083909034729
1111,0.00031617940890258143,5.4987939872644914e-08,0.0,0.00031617940890258143,5.4987939872644914e-08,0.0,0.0,0.0,0.0
1112,2.257152250655264e-05,4.89048389198301e-08,0.0,2.257152250655264e-05,4.89048389198301e-08,0.0,0.0,0.0,0.0
1113,0.0003996108910233387,4.8798159846819587e-08,0.0,0.0003996108910233387,4.8798159846819587e-08,0.0,0.0,0.0,0.0
1114,1.3063835275865023e-05,5.0570783966553045e-08,0.0,1.3063835275865023e-05,5.0570783966553045e-08,0.0,0.0,0.0,0.0
1117,0.0001512120967203898,5.221157681928507e-08,0.0,0.0001512120967203898,5.221157681928507e-08,0.0,0.0,0.0,0.0
1118,0.00010968405844289358,4.817818037814546e-08,0.0,0.00010968405844289358,4.817818037814546e-08,0.0,0.0,0.0,0.0
1119,5.586638153330128e-05,4.947482444751811e-08,0.0,5.586638153330128e-05,4.947482444751811e-08,0.0,0.0,0.0,0.0
1120,3.798804486600502e-05,4.801576967793075e-08,0.0,3.798804486600502e-05,4.801576967793075e-08,0.0,0.0,0.0,0.0
1121,4.789525272043925e-06,5.1078362442051095e-08,0.0,4.789525272043925e-06,5.1078362442051095e-08,0.0,0.0,0.0,0.0
1122,0.00010639111144768928,5.102765532651892e-08,0.0,0.00010639111144768928,5.102765532651892e-08,0.0,0.0,0.0,0.0
1123,4.5500421600368116e-05,5.328296916789511e-08,0.0,4.5500421600368116e-05,5.328296916789511e-08,0.0,0.0,0.0,0.0
1124,1.3200267357342995e-05,4.88897999515764e-08,0.0,1.3200267357342995e-05,4.88897999515764e-08,0.0,0.0,0.0,0.0
1126,1.0418143764214547e-05,4.9764352759409183e-08,0.0,1.0418143764214547e-05,4.9764352759409183e-08,0.0,0.0,0.0,0.0
1127,9.557459112043844e-06,5.0370548467351107e-08,0.0,9.557459112043844e-06,5.0370548467351107e-08,0.0,0.0,0.0,0.0
1128,0.00031762501069338794,4.7214377977126064e-08,0.0,0.00031762501069338794,4.7214377977126064e-08,0.0,0.0,0.0,0.0
1129,7.329512378247657e-06,4.8925736261065314e-08,0.0,7.329512378247657e-06,4.8925736261065314e-08,0.0,0.0,0.0,0.0
1130,7.4413112475833,1.2341904120364022,1.4111752554828778,7.290346819385134,1.071246490612339,1.4378309230260984,7.570601940155029,1.3156135082244873,1.4061005115509033
1131,0.00011287963878332645,5.033797868388474e-08,0.0,0.00011287963878332645,5.033797868388474e-08,0.0,0.0,0.0,0.0
1132,2.888235244967003e-05,4.659082223921451e-08,0.0,2.888235244967003e-05,4.659082223921451e-08,0.0,0.0,0.0,0.0
1133,4.648121598031843e-06,5.018497873017002e-08,0.0,4.648121598031843e-06,5.018497873017002e-08,0.0,0.0,0.0,0.0
1134,7.862823795181002e-06,5.5760177722822776e-08,0.0,7.862823795181002e-06,5.5760177722822776e-08,0.0,0.0,0.0,0.0
1135,2.689036504592239e-05,5.372190556243166e-08,0.0,2.689036504592239e-05,5.372190556243166e-08,0.0,0.0,0.0,0.0
1136,2.389323381483876e-05,5.131286991688552e-08,0.0,2.389323381483876e-05,5.131286991688552e-08,0.0,0.0,0.0,0.0
1137,3.528462400674981e-05,4.9095169503727736e-08,0.0,3.528462400674981e-05,4.9095169503727736e-08,0.0,0.0,0.0,0.0
1139,3.3433797084745345e-05,5.133277882313379e-08,0.0,3.3433797084745345e-05,5.133277882313379e-08,0.0,0.0,0.0,0.0
1140,0.00014385719311697874,5.2364639011075055e-08,0.0,0.00014385719311697874,5.2364639011075055e-08,0.0,0.0,0.0,0.0
1141,1.9903857185390396e-05,4.896656548400827e-08,0.0,1.9903857185390396e-05,4.896656548400827e-08,0.0,0.0,0.0,0.0
1142,3.74013351200169e-05,5.024701698900878e-08,0.0,3.74013351200169e-05,5.024701698900878e-08,0.0,0.0,0.0,0.0
1143,7.245867678007182e-05,5.4267530787970414e-08,0.0,7.245867678007182e-05,5.4267530787970414e-08,0.0,0.0,0.0,0.0
1144,0.00010456223638853579,4.95692468462088e-08,0.0,0.00010456223638853579,4.95692468462088e-08,0.0,0.0,0.0,0.0
1145,5.954750935695902,0.8078358048089019,1.3329108810867274,5.1025663048345145,0.9033386023736326,1.3732964317153868,5.916758060455322,0.7581126689910889,1.2104028463363647
1147,0.00024137287094266223,5.3518461729329965e-08,0.0,0.00024137287094266223,5.3518461729329965e-08,0.0,0.0,0.0,0.0
1148,5.512543508899278e-06,4.815109981520865e-08,0.0,5.512543508899278e-06,4.815109981520865e-08,0.0,0.0,0.0,0.0
1149,3.794082823608758e-05,5.1172095736700755e-08,0.0,3.794082823608758e-05,5.1172095736700755e-08,0.0,0.0,0.0,0.0
1150,5.224509513500908e-05,5.0086548731600414e-08,0.0,5.224509513500908e-05,5.0086548731600414e-08,0.0,0.0,0.0,0.0
1151,6.983989691722275e-05,5.234230869767754e-08,0.0,6.983989691722275e-05,5.234230869767754e-08,0.0,0.0,0.0,0.0
1152,8.858010764409527e-05,5.2173663441494996e-08,0.0,8.858010764409527e-05,5.2173663441494996e-08,0.0,0.0,0.0,0.0
1153,1.453200024106101e-05,4.923529728273531e-08,0.0,1.453200024106101e-05,4.923529728273531e-08,0.0,0.0,0.0,0.0
1154,12.681639074667096,1.331362610232886,1.4129222986606371,13.03527592408703,1.295659381331793,1.4081740707195791,12.37803840637207,1.324707269668579,1.410983920097351
1155,7.67445024814065,0.9775675866087167,1.1184587898645295,7.974355352276498,1.2309377673600417,1.4052733628147802,7.959822654724121,1.299117088317871,1.407885193824768
1156,4.70662122519435e-06,4.8660586300238447e-08,0.0,4.70662122519435e-06,4.8660586300238447e-08,0.0,0.0,0.0,0.0
1157,4.597333914392227e-05,4.780331935295205e-08,0.0,4.597333914392227e-05,4.780331935295205e-08,0.0,0.0,0.0,0.0
1158,7.079301024999367e-05,5.5996394652222854e-08,0.0,7.079301024999367e-05,5.5996394652222854e-08,0.0,0.0,0.0,0.0
1159,9.888492490321804e-05,4.785332189266026e-08,0.0,9.888492490321804e-05,4.785332189266026e-08,0.0,0.0,0.0,0.0
1160,1.0936483648294335e-05,4.705016566250043e-08,0.0,1.0936483648294335e-05,4.705016566250043e-08,0.0,0.0,0.0,0.0
1161,8.30066622996026e-06,5.0507668030702514e-08,0.0,8.30066622996026e-06,5.0507668030702514e-08,0.0,0.0,0.0,0.0
1162,7.022978275283588,1.228076293689719,1.4109403974338934,6.855976571886466,1.1321376482964862,1.4210503373918997,7.065390110015869,1.2157846689224243,1.4247963428497314
1163,1.2141271464378294e-05,5.105383759164733e-08,0.0,1.2141271464378294e-05,5.105383759164733e-08,0.0,0.0,0.0,0.0
1164,0.00011035677675195144,4.8230161836762366e-08,0.0,0.00011035677675195144,4.8230161836762366e-08,0.0,0.0,0.0,0.0
1165,6.885199125547557e-05,5.343887871828653e-08,0.0,6.885199125547557e-05,5.343887871828653e-08,0.0,0.0,0.0,0.0
1166,4.511066376575679e-05,4.929249164447986e-08,0.0,4.511066376575679e-05,4.929249164447986e-08,0.0,0.0,0.0,0.0
1167,0.00017206202347300835,5.607150718466852e-08,0.0,0.00017206202347300835,5.607150718466852e-08,0.0,0.0,0.0,0.0
1168,1.1738912437967137e-05,4.93026515960731e-08,0.0,1.1738912437967137e-05,4.93026515960731e-08,0.0,0.0,0.0,0.0
1169,0.00014235831641158154,4.600942427201318e-08,0.0,0.00014235831641158154,4.600942427201318e-08,0.0,0.0,0.0,0.0
1170,9.071992100448176,1.2174405434631228,1.4310595277790241,9.197775786909192,1.147796381103596,1.40325800640244,9.256532669067383,1.125106930732727,1.4044262170791626
1171,6.32506016192407e-05,5.367486974099934e-08,0.0,6.32506016192407e-05,5.367486974099934e-08,0.0,0.0,0.0,0.0
1172,0.00022671440069280637,5.230898562010619e-08,0.0,0.00022671440069280637,5.230898562010619e-08,0.0,0.0,0.0,0.0
1173,7.507353003606887e-05,5.570685671475571e-08,0.0,7.507353003606887e-05,5.570685671475571e-08,0.0,0.0,0.0,0.0
1174,1.2753700801340684e-05,5.1738040715297734e-08,0.0,1.2753700801340684e-05,5.1738040715297734e-08,0.0,0.0,0.0,0.0
1176,2.3654553923127535e-05,5.363412911106838e-08,0.0,2.3654553923127535e-05,5.363412911106838e-08,0.0,0.0,0.0,0.0
1177,1.0468978583809013e-05,5.0484413044037785e-08,0.0,1.0468978583809013e-05,5.0484413044037785e-08,0.0,0.0,0.0,0.0
1178,6.397349217757698e-05,4.983940691427715e-08,0.0,6.397349217757698e-05,4.983940691427715e-08,0.0,0.0,0.0,0.0
1179,3.355550067120234e-05,4.715474700887403e-08,0.0,3.355550067120234e-05,4.715474700887403e-08,0.0,0.0,0.0,0.0
1180,2.8123802601610733e-05,4.900224054867187e-08,0.0,2.8123802601610733e-05,4.900224054867187e-08,0.0,0.0,0.0,0.0
1181,8.182202665721787,1.2835921882091832,1.443434044575566,5.920152119676309,0.682149131318778,1.461843281122051,8.300382614135742,1.1993780136108398,1.4378142356872559
1182,3.3713575154387794e-05,4.975738151385328e-08,0.0,3.3713575154387794e-05,4.975738151385328e-08,0.0,0.0,0.0,0.0
1183,5.912055018410612e-06,5.0509775509767825e-08,0.0,5.912055018410612e-06,5.0509775509767825e-08,0.0,0.0,0.0,0.0
1184,0.00029399984944677933,4.836371869874454e-08,0.0,0.00029399984944677933,4.836371869874454e-08,0.0,0.0,0.0,0.0
1186,5.223766104252256e-06,5.475627383580386e-08,0.0,5.223766104252256e-06,5.475627383580386e-08,0.0,0.0,0.0,0.0
1187,10.651224717873347,0.06621025373939529,1.196481664162691,6.369235377850728,0.26847672821675583,1.3943041830745708,10.33758544921875,0.21063260734081268,1.4796051979064941
1188,0.00011386633908248882,4.965847189200624e-08,0.0,0.00011386633908248882,4.965847189200624e-08,0.0,0.0,0.0,0.0
1189,0.0001819863800379062,5.887206136427311e-08,0.0,0.0001819863800379062,5.887206136427311e-08,0.0,0.0,0.0,0.0
1190,0.00010589084389986781,4.9835398221580514e-08,0.0,0.00010589084389986781,4.9835398221580514e-08,0.0,0.0,0.0,0.0
1191,9.220834544432595e-06,5.166404784342433e-08,0.0,9.220834544432595e-06,5.166404784342433e-08,0.0,0.0,0.0,0.0
1192,0.00010195492289625087,4.882672818204108e-08,0.0,0.00010195492289625087,4.882672818204108e-08,0.0,0.0,0.0,0.0
1193,9.32311678272733e-05,5.069132958135704e-08,0.0,9.32311678272733e-05,5.069132958135704e-08,0.0,0.0,0.0,0.0
1194,2.55049939265506e-05,5.142887324035923e-08,0.0,2.55049939265506e-05,5.142887324035923e-08,0.0,0.0,0.0,0.0
1195,0.00010455189399877774,4.958332672187819e-08,0.0,0.00010455189399877774,4.958332672187819e-08,0.0,0.0,0.0,0.0
1199,5.5120598112032415e-06,4.731812930115949e-08,0.0,5.5120598112032415e-06,4.731812930115949e-08,0.0,0.0,0.0,0.0
1200,1.4602658108927046e-05,5.064923200939896e-08,0.0,1.4602658108927046e-05,5.064923200939896e-08,0.0,0.0,0.0,0.0
1201,6.521534511823575e-05,5.145277229500885e-08,0.0,6.521534511823575e-05,5.145277229500885e-08,0.0,0.0,0.0,0.0
1202,3.210141389320192e-05,5.090233076325287e-08,0.0,3.210141389320192e-05,5.090233076325287e-08,0.0,0.0,0.0,0.0
1203,1.5076443976313309e-05,4.9552526477744656e-08,0.0,1.5076443976313309e-05,4.9552526477744656e-08,0.0,0.0,0.0,0.0
1204,3.7025363700547644e-05,5.0733226241972757e-08,0.0,3.7025363700547644e-05,5.0733226241972757e-08,0.0,0.0,0.0,0.0
1205,0.00020149745689942194,4.7759880415841535e-08,0.0,0.00020149745689942194,4.7759880415841535e-08,0.0,0.0,0.0,0.0
1207,0.00034818377868599395,5.212899518955113e-08,0.0,0.00034818377868599395,5.212899518955113e-08,0.0,0.0,0.0,0.0
1208,4.451936459160574e-05,4.6005260798166006e-08,0.0,4.451936459160574e-05,4.6005260798166006e-08,0.0,0.0,0.0,0.0
1209,2.8904429859679556e-05,5.0510296101962235e-08,0.0,2.8904429859679556e-05,5.0510296101962235e-08,0.0,0.0,0.0,0.0
1210,8.593486291406639e-06,5.261189219770239e-08,0.0,8.593486291406639e-06,5.261189219770239e-08,0.0,0.0,0.0,0.0
1212,4.005700435548053e-05,4.715943865229958e-08,0.0,4.005700435548053e-05,4.715943865229958e-08,0.0,0.0,0.0,0.0
1213,5.9483765399203476e-05,4.919417204732304e-08,0.0,5.9483765399203476e-05,4.919417204732304e-08,0.0,0.0,0.0,0.0
1215,4.9354922469462786e-06,5.129202235279952e-08,0.0,4.9354922469462786e-06,5.129202235279952e-08,0.0,0.0,0.0,0.0
1216,4.9745904955334334e-05,4.660214636279923e-08,0.0,4.9745904955334334e-05,4.660214636279923e-08,0.0,0.0,0.0,0.0
1217,0.00019272509342098355,5.358392260960768e-08,0.0,0.00019272509342098355,5.358392260960768e-08,0.0,0.0,0.0,0.0
1218,1.6946736302118167e-05,5.103715032196999e-08,0.0,1.6946736302118167e-05,5.103715032196999e-08,0.0,0.0,0.0,0.0
1220,1.2682423321678961e-05,5.103248776239112e-08,0.0,1.2682423321678961e-05,5.103248776239112e-08,0.0,0.0,0.0,0.0
1222,4.7487367986267205e-05,5.351293484416836e-08,0.0,4.7487367986267205e-05,5.351293484416836e-08,0.0,0.0,0.0,0.0
1224,3.9058681907802236e-05,5.10253502215028e-08,0.0,3.9058681907802236e-05,5.10253502215028e-08,0.0,0.0,0.0,0.0
1225,6.931810469716877e-06,4.7304329166625867e-08,0.0,6.931810469716877e-06,4.7304329166625867e-08,0.0,0.0,0.0,0.0
1226,6.6546183359714455,1.205343853636362,1.4293481811816688,6.847747454697655,1.1648738446030873,1.4188604790423192,6.58974027633667,1.1376574039459229,1.4057190418243408
1227,0.00015479161538301613,5.680868899420162e-08,0.0,0.00015479161538301613,5.680868899420162e-08,0.0,0.0,0.0,0.0
1228,2.176606084613452e-05,5.1636665667865034e-08,0.0,2.176606084613452e-05,5.1636665667865034e-08,0.0,0.0,0.0,0.0
1229,0.000225225194870862,5.132148216410933e-08,0.0,0.000225225194870862,5.132148216410933e-08,0.0,0.0,0.0,0.0
1230,7.559511970665244e-05,4.55160081851408e-08,0.0,7.559511970665244e-05,4.55160081851408e-08,0.0,0.0,0.0,0.0
1231,1.962267820282715e-05,4.7733583132929194e-08,0.0,1.962267820282715e-05,4.7733583132929194e-08,0.0,0.0,0.0,0.0
1232,7.568303162533028e-05,4.3245315021676776e-08,0.0,7.568303162533028e-05,4.3245315021676776e-08,0.0,0.0,0.0,0.0
1233,7.2734298930552075e-06,4.460190769180903e-08,0.0,7.2734298930552075e-06,4.460190769180903e-08,0.0,0.0,0.0,0.0
1234,6.521397613161053e-05,5.132610352914159e-08,0.0,6.521397613161053e-05,5.132610352914159e-08,0.0,0.0,0.0,0.0
1235,6.873892326477527e-05,5.0571028459188054e-08,0.0,6.873892326477527e-05,5.0571028459188054e-08,0.0,0.0,0.0,0.0
